content,score,sentiment_polarity,sentiment_subjective,sentiment_rating,review_without_stopwords,wordCount,wordCount_after_stopwords
strava have such a good feature.,5,0.35,0.55,Positive,strava have such a good feature.,6,6
"thank's, very so help...😇👍",5,0.2,0.3,Positive,"thank's, very so help...😇👍",4,4
my distance status in group challenge not update. why ?,1,0.0,0.0,Negative,my distance status in group challenge not update. why ?,10,10
sangat membantu dalam melakukan kegiatan olahraga outdor,5,0.0,0.0,Positive,membantu kegiatan olahraga outdor,7,4
user friendly,5,0.375,0.5,Positive,user friendly,2,2
enaka pol,5,0.0,0.0,Positive,enaka pol,2,2
great apps for sport and fun,5,0.55,0.475,Positive,great apps for sport and fun,6,6
sangat cocok digunakan untuk berolahraga saya like sekali,5,0.0,0.0,Positive,cocok berolahraga like,8,3
gacor,5,0.0,0.0,Positive,gacor,1,1
ok,5,0.5,0.5,Positive,ok,1,1
aplikasi yang bagus untuk pecinta olahraga,5,0.0,0.0,Positive,aplikasi bagus pecinta olahraga,6,4
"harus make akun,blog",1,0.0,0.0,Negative,"make akun,blog",3,2
🔥 🔥 🔥 🤝,5,0.0,0.0,Positive,🔥 🔥 🔥 🤝,4,4
"strava saya tiba² ganti bahasa jadi jepang min, sebelumnya belum pernah ganti bahasa, cara ganti bahasanya gimana",4,0.0,0.0,Positive,"strava tiba² ganti bahasa jepang min, ganti bahasa, ganti bahasanya gimana",17,11
mantap aplikasinya,5,0.0,0.0,Positive,mantap aplikasinya,2,2
good aplication for bike cycle sportivitas,5,0.7,0.6000000000000001,Positive,good aplication for bike cycle sportivitas,6,6
keren,5,0.0,0.0,Positive,keren,1,1
asuu lagg,1,0.0,0.0,Negative,asuu lagg,2,2
"keren nie aplikasinya,,",5,0.0,0.0,Positive,"keren nie aplikasinya,,",3,3
berkat aplikasi ini hidup saya menjadi lebih sehat terima kasih strava,5,0.0,0.0,Positive,berkat aplikasi hidup sehat terima kasih strava,11,7
"bangun pagi2 brgkt jam 03.30, tempuh jarak ±118 km. kok processing activity trs 😭. sdh log out, log in bolak balik. malah hilang, uninstall !!!!",5,0.0,0.0,Positive,"bangun pagi2 brgkt jam 03.30, tempuh jarak ±118 km. processing activity trs 😭. sdh log out, log in bolak balik. hilang, uninstall !!!!",25,23
"apk sudah bagus, tp tampilan membosankan",4,0.0,0.0,Positive,"apk bagus, tp tampilan membosankan",6,5
damn,5,0.0,0.0,Positive,damn,1,1
ga jelas ga bisa masuk pake akun apapun udah dicoba akun google sma fb tetep ga bisa parah,1,0.0,0.0,Negative,ga ga masuk pake akun apapun udah dicoba akun google sma fb tetep ga parah,18,15
tolong cara merubah bahasanya ke indonesia gimana ya? bisa gak sih d rubah?😅,4,0.0,0.0,Positive,tolong merubah bahasanya indonesia gimana ya? gak sih d rubah?😅,13,10
bagus. perjalananku terecord. terpantaulah gerak langkahku.,5,0.0,0.0,Positive,bagus. perjalananku terecord. terpantaulah gerak langkahku.,6,6
"kick ""pride""",4,0.0,0.0,Positive,"kick ""pride""",2,2
recomended,5,0.0,0.0,Positive,recomended,1,1
aplikasi yg sy butuhkan tp oerlu banysk pembenahan sincronisasi spt avg heartrate dg huawei blm bisa,5,0.0,0.0,Positive,aplikasi yg sy butuhkan tp oerlu banysk pembenahan sincronisasi spt avg heartrate dg huawei blm,16,15
good app for sports,5,0.7,0.6000000000000001,Positive,good app for sports,4,4
"mengecewakan awalnya bagus skrg makin jelek, maps ngaco. perbaiki dulu akurasi maps.",2,0.0,0.0,Negative,"mengecewakan bagus skrg jelek, maps ngaco. perbaiki akurasi maps.",12,9
good🌟🌟🌟🌟🌟,5,0.0,0.0,Positive,good🌟🌟🌟🌟🌟,1,1
kadang sering hanya bug map atau km/pace,5,0.0,0.0,Positive,kadang bug map km/pace,7,4
pake bahas indonesia donk,5,0.0,0.0,Positive,pake bahas indonesia donk,4,4
good,5,0.7,0.6000000000000001,Positive,good,1,1
mantappp,5,0.0,0.0,Positive,mantappp,1,1
awal bagus dan selalu bagus sih tapi gak tau knapa di hp saya selalu eror akhir2 ini entah apa penyebabnya,5,0.0,0.0,Positive,bagus bagus sih gak tau knapa hp eror akhir2 penyebabnya,20,10
"the best,.alon alon asal klakon lur",5,0.0,0.0,Positive,"the best,.alon alon klakon lur",6,5
bagus,5,0.0,0.0,Positive,bagus,1,1
mantap aplikasi nya,5,0.0,0.0,Positive,mantap aplikasi nya,3,3
bagus untuk pencatatan record jarak maupun kecepatn,5,0.0,0.0,Positive,bagus pencatatan record jarak kecepatn,7,5
mantap,5,0.0,0.0,Positive,mantap,1,1
keren,5,0.0,0.0,Positive,keren,1,1
sangat membantu,5,0.0,0.0,Positive,membantu,2,1
oklah...,5,0.0,0.0,Positive,oklah...,1,1
kalau sudah ada bahasa indonesia rating bintang 5,2,0.0,0.0,Negative,bahasa indonesia rating bintang 5,8,5
nice,5,0.6,1.0,Positive,nice,1,1
baru di update mlh makin eror,1,0.0,0.0,Negative,update mlh eror,6,3
👍,5,0.0,0.0,Positive,👍,1,1
membantu sekali.. dan mudah digunakan,5,0.0,0.0,Positive,membantu sekali.. mudah,5,3
nice n awesome apps,5,0.8,1.0,Positive,nice n awesome apps,4,4
"its good aplication, fitur work for sports",5,0.7,0.6000000000000001,Positive,"its good aplication, fitur work for sports",7,7
tanggal hasil aktivitas tidak sesuai tanggal sebenarnya.,1,0.0,0.0,Negative,tanggal hasil aktivitas sesuai tanggal sebenarnya.,7,6
good,5,0.7,0.6000000000000001,Positive,good,1,1
nice,5,0.6,1.0,Positive,nice,1,1
ok,5,0.5,0.5,Positive,ok,1,1
mensupport menjaga kesehatan,5,0.0,0.0,Positive,mensupport menjaga kesehatan,3,3
mantap...,5,0.0,0.0,Positive,mantap...,1,1
mantaps,5,0.0,0.0,Positive,mantaps,1,1
mantap,5,0.0,0.0,Positive,mantap,1,1
suka ada seleksi jarak dan waktu antara zeep & strava,4,0.0,0.0,Positive,suka seleksi jarak zeep & strava,10,6
ok... walau kadang suka ga pas,5,0.5,0.5,Positive,ok... kadang suka ga pas,6,5
bagus untuk pemula,5,0.0,0.0,Positive,bagus pemula,3,2
good app,5,0.7,0.6000000000000001,Positive,good app,2,2
good aplication,5,0.7,0.6000000000000001,Positive,good aplication,2,2
mantap,5,0.0,0.0,Positive,mantap,1,1
aplikasinya bagus dan sangat berguna,5,0.0,0.0,Positive,aplikasinya bagus berguna,5,3
sering error,4,0.0,0.0,Positive,error,2,1
nice 👍,5,0.6,1.0,Positive,nice 👍,2,2
ringkas.lengkap.komplit bermanfaat,5,0.0,0.0,Positive,ringkas.lengkap.komplit bermanfaat,2,2
aplikasi yang berguna,5,0.0,0.0,Positive,aplikasi berguna,3,2
mantap ini,5,0.0,0.0,Positive,mantap,2,1
ini aplikasi gak bisa berjalan secara offline ya? harus ada kuota,5,0.0,0.0,Positive,aplikasi gak berjalan offline ya? kuota,11,6
recomended banget,5,0.0,0.0,Positive,recomended banget,2,2
terbaik,5,0.0,0.0,Positive,terbaik,1,1
yg gratisnya aja udh mantap,5,0.0,0.0,Positive,yg gratisnya aja udh mantap,5,5
"oke, terbaik",5,0.0,0.0,Positive,"oke, terbaik",2,2
best app for sport enthusiast,5,1.0,0.3,Positive,best app for sport enthusiast,5,5
sangat membantu saat berolahraga,5,0.0,0.0,Positive,membantu berolahraga,4,2
ui memudahkan pengguna. saya mengharapkan opsi lari interval.,5,0.0,0.0,Positive,ui memudahkan pengguna. mengharapkan opsi lari interval.,8,7
kadang eror,4,0.0,0.0,Positive,kadang eror,2,2
the helpful apps to keep moving of my teams,5,0.0,0.0,Positive,the helpful apps to keep moving of my teams,9,9
cukup baik,4,0.0,0.0,Positive,,2,0
"ngelag ga jelas, udah jalan 5km tapi di apk nya cuma 1,5km😡😡😡😡😡",1,0.0,0.0,Negative,"ngelag ga jelas, udah jalan 5km apk nya 1,5km😡😡😡😡😡",12,9
sayang nya full fitur hrs berbayar,4,0.35,0.55,Positive,sayang nya full fitur hrs berbayar,6,6
oke,5,0.0,0.0,Positive,oke,1,1
sangat membantu,5,0.0,0.0,Positive,membantu,2,1
so far so good,5,0.39999999999999997,0.8,Positive,so far so good,4,4
apk gaguna login aja kaga bisa l,1,0.0,0.0,Negative,apk gaguna login aja kaga l,7,6
bagus sangat membantu dlm setiap kegiatan olahraga bersepeda,5,0.0,0.0,Positive,bagus membantu dlm kegiatan olahraga bersepeda,8,6
"bermanfaat dan cocok, tapi hasil tracking nya sering error",4,0.0,0.0,Positive,"bermanfaat cocok, hasil tracking nya error",9,6
alhamdulillah.. terimakasih aplikasi bagus,5,0.0,0.0,Positive,alhamdulillah.. terimakasih aplikasi bagus,4,4
"gps ga akurat, udah lari jauh malah ga ke record",1,0.0,0.0,Negative,"gps ga akurat, udah lari ga record",10,7
cocok bagi pecinta olahraga,4,0.0,0.0,Positive,cocok pecinta olahraga,4,3
amazing,5,0.6000000000000001,0.9,Positive,amazing,1,1
aplikasi lari tapi ribetnya minta ampun,1,0.0,0.0,Negative,aplikasi lari ribetnya ampun,6,4
"apk tidak memuaskan tiba tiba berlangganan otomatis ,saldo gua ditarik otomatis mana gede lagi",1,0.0,0.0,Negative,"apk memuaskan berlangganan otomatis ,saldo gua ditarik otomatis gede",14,9
ok,4,0.5,0.5,Positive,ok,1,1
good apps,5,0.7,0.6000000000000001,Positive,good apps,2,2
aplikasi sangat membantu kita mencapai target olahraga yang teratur 👍👍👍👍,5,0.0,0.0,Positive,aplikasi membantu mencapai target olahraga teratur 👍👍👍👍,10,7
bagus cek aktivitas,5,0.0,0.0,Positive,bagus cek aktivitas,3,3
"minimal hasilnya ga melenceng jauh dong, masak jalan hampir sejam (51 menit) sejauh 4 km cuma dpt 600 steps doang. padahal sengaja ga berhenti2 jalannya",2,-0.1,0.6,Negative,"minimal hasilnya ga melenceng dong, masak jalan sejam (51 menit) 4 km dpt 600 steps doang. sengaja ga berhenti2 jalannya",25,20
kenapa saya tidak bisa shere ke wa.. kasi bintang 4 dlu,4,0.0,0.0,Positive,shere wa.. kasi bintang 4 dlu,11,6
meski kadang eror tp oke lah😅,5,0.0,0.0,Positive,kadang eror tp oke lah😅,6,5
wa,5,0.0,0.0,Positive,wa,1,1
stravaaaa,5,0.0,0.0,Positive,stravaaaa,1,1
sering eror dan gk bisa masuk,1,0.0,0.0,Negative,eror gk masuk,6,3
"tolong di tambah bahasa indonesia. aplikasi ini sangat tepat untuk melacak aktivitas olahraga, tampilan aplikasi bagus, dan mudah digunakan, hanya saja belum support bahasa indonesia.",3,0.0,0.0,Neutral,"tolong bahasa indonesia. aplikasi melacak aktivitas olahraga, tampilan aplikasi bagus, mudah digunakan, support bahasa indonesia.",25,15
"gooddd bgusss, lebih bagus kalo semua fitur gratis hehe, karena ga semua orang punya uang banyak",5,0.0,0.0,Positive,"gooddd bgusss, bagus kalo fitur gratis hehe, ga orang uang",16,10
bagus cuman berbayar :),5,0.5,1.0,Positive,bagus cuman berbayar :),4,4
good application,5,0.7,0.6000000000000001,Positive,good application,2,2
mantap,5,0.0,0.0,Positive,mantap,1,1
selalu mendukung dan dapat dipercaya,5,0.0,0.0,Positive,mendukung dipercaya,5,2
menghitung kemampuan atau jarak yang ditempuh secara berkala dan menambah semangat buat pengguna strava,5,0.0,0.0,Positive,menghitung kemampuan jarak ditempuh berkala menambah semangat pengguna strava,14,9
aplikasinya bagus banget tapi mohon banget minta ada sesi interval running biar enak tanpa pause please stravaaaa you're the best,5,1.0,0.3,Positive,aplikasinya bagus banget mohon banget sesi interval running biar enak pause please stravaaaa you're the best,20,16
nice app,5,0.6,1.0,Positive,nice app,2,2
great app.,5,0.8,0.75,Positive,great app.,2,2
yang selalu menemani saat gowes dan jalan2,5,0.0,0.0,Positive,menemani gowes jalan2,7,3
"for whatever reason, this is the best application, you have to download this",5,1.0,0.3,Positive,"for whatever reason, this is the best application, you have to download this",13,13
berlari selalu menggunakan aplikasi strava karena akurat jarak dan kecepatan lari nya,5,0.0,0.0,Positive,berlari aplikasi strava akurat jarak kecepatan lari nya,12,8
kelas abangku,5,0.0,0.0,Positive,kelas abangku,2,2
dari tadi daptar udah pake akun imel facbook gak bisa bisa 😂,1,0.0,0.0,Negative,daptar udah pake akun imel facbook gak 😂,12,8
good,5,0.7,0.6000000000000001,Positive,good,1,1
laihan berat banget woy,1,0.0,0.0,Negative,laihan berat banget woy,4,4
bagus deh pokoknya...,5,0.0,0.0,Positive,bagus deh pokoknya...,3,3
sering ngebug,4,0.0,0.0,Positive,ngebug,2,1
aplikasinya sering eror kalau auto pause kadang gk jalan lagi jadinya gk ke traking tau taunya udah si rumah,3,0.0,0.0,Neutral,aplikasinya eror auto pause kadang gk jalan gk traking tau taunya udah si rumah,19,14
love it,5,0.5,0.6,Positive,love it,2,2
bagus,5,0.0,0.0,Positive,bagus,1,1
suka g jelas,1,0.0,0.0,Negative,suka g,3,2
nice apk💟💓👑👻,5,0.6,1.0,Positive,nice apk💟💓👑👻,2,2
good 👍,5,0.7,0.6000000000000001,Positive,good 👍,2,2
good,5,0.7,0.6000000000000001,Positive,good,1,1
aplikasi keren cadas,5,0.0,0.0,Positive,aplikasi keren cadas,3,3
"wow, my previous suggestion to add a dark theme has been done! that's cool bro! i have another suggestion, namely adding style options or displaying running data when you want to share it with other applications, like the ad*das running application which has several displays for sharing running data images on social media👍🏻",5,0.013095238095238096,0.3797619047619048,Positive,"wow, my previous suggestion to add a dark theme has been done! that's cool bro! i have another suggestion, namely adding style options or displaying running data when you want to share it with other applications, like the ad*das running application which has several displays for sharing running data images on social media👍🏻",53,53
"aplikasi nya mantap, sangat berguna",5,0.0,0.0,Positive,"aplikasi nya mantap, berguna",5,4
"untuk ride auto-pause tidak berfungsi sesuai yg diharapkan.. seperti app sebelah, disaat kita berhenti bersepeda dan jalan ke minimarket, otomatis rekam data bersepeda nya harusnya berhenti..",4,0.0,0.0,Positive,"ride auto-pause berfungsi sesuai yg diharapkan.. app sebelah, disaat berhenti bersepeda jalan minimarket, otomatis rekam data bersepeda nya berhenti..",26,19
"ga bisa login dikarenakan jaringan bermasalah mulu,padahal bagus jaringan saya tolong diperbaiki lagi",2,0.0,0.0,Negative,"ga login jaringan bermasalah mulu,padahal bagus jaringan tolong diperbaiki",13,9
manntuull,5,0.0,0.0,Positive,manntuull,1,1
akurat,5,0.0,0.0,Positive,akurat,1,1
gacorr minn,5,0.0,0.0,Positive,gacorr minn,2,2
mantap,5,0.0,0.0,Positive,mantap,1,1
sangat memuaskan,5,0.0,0.0,Positive,memuaskan,2,1
"log in tapi gabisa masuk masuk, gatau knp khh?",1,0.0,0.0,Negative,"log in gabisa masuk masuk, gatau knp khh?",9,8
"untuk registrasi terkendala server eror, saya sudah tunggu 2 hari tetap tidak ada perubahan. mohon diperbaiki 🙏",1,0.0,0.0,Negative,"registrasi terkendala server eror, tunggu 2 perubahan. mohon diperbaiki 🙏",17,10
nice,5,0.6,1.0,Positive,nice,1,1
bike di gunakannya,4,0.0,0.0,Positive,bike gunakannya,3,2
ok,5,0.5,0.5,Positive,ok,1,1
mantap,5,0.0,0.0,Positive,mantap,1,1
good,5,0.7,0.6000000000000001,Positive,good,1,1
aplikasi yang banyak sekali manfaatnya,5,0.0,0.0,Positive,aplikasi manfaatnya,5,2
membantu sekali. jadi kalau lari bisa di target kan.,5,0.0,0.0,Positive,membantu sekali. lari target kan.,9,5
"bintang 1 aja, soalnya jelek gak ada calories nya, udh liat tutor di youtube, tiktok juga sama aja ga ada yang membantu, pokoknya gak ada tampilan penghitung jumlah kalori yang terbakar nya, mending uninstall",1,0.0,0.0,Negative,"bintang 1 aja, jelek gak calories nya, udh liat tutor youtube, tiktok aja ga membantu, pokoknya gak tampilan penghitung kalori terbakar nya, mending uninstall",34,24
open joki strava 🗿,5,0.0,0.5,Positive,open joki strava 🗿,4,4
belum support huawei band,3,0.0,0.0,Neutral,support huawei band,4,3
membantu berfikir positif thinking,5,0.0,0.0,Positive,membantu berfikir positif thinking,4,4
sangat bermanfaat..,5,0.0,0.0,Positive,bermanfaat..,2,1
good apk baguss,5,0.7,0.6000000000000001,Positive,good apk baguss,3,3
"nice app nice for running,cycling,.....",5,0.6,1.0,Positive,"nice app nice for running,cycling,.....",5,5
nice app,5,0.6,1.0,Positive,nice app,2,2
i hope there will be an indonesian language option,3,0.0,0.0,Neutral,i hope there will be an indonesian language option,9,9
"sangat buruk, saya tidak dapat membuat planning untuk pendakian gunung karena global heatmap tidak sesuai dengan aplikasi. ini buruk sekali. saya tidak akan memperpanjang langganan premium saya. padahal tadinya saya mengandalkan global heatmap untuk membantu pekerjaan saya.",1,0.0,0.0,Negative,"buruk, planning pendakian gunung global heatmap sesuai aplikasi. buruk sekali. memperpanjang langganan premium saya. mengandalkan global heatmap membantu pekerjaan saya.",37,20
luar biasa,5,0.0,0.0,Positive,,2,0
amazing...,5,0.6000000000000001,0.9,Positive,amazing...,1,1
bagus tapi belum dicoba 🗿,5,0.0,0.0,Positive,bagus dicoba 🗿,5,3
"aplikasi gak jelas, sudah full effort lari sampai 15 km tapi pas diposting malah gak ada sama sekali. hilang begitu saja, saya sungguh kecewa dengan hal tersebut",1,0.35,0.55,Negative,"aplikasi gak jelas, full effort lari 15 km pas diposting gak sekali. hilang saja, sungguh kecewa",27,16
good for train,5,0.7,0.6000000000000001,Positive,good for train,3,3
"every time i stop time, the gps flies everywhere, not where i should be standing",2,0.0,0.0,Negative,"every time i stop time, the gps flies everywhere, not where i should be standing",15,15
aplikasi keren,5,0.0,0.0,Positive,aplikasi keren,2,2
"this is the first time i have found an application for exercising that is complete, simple and objective",5,0.0875,0.29761904761904767,Positive,"this is the first time i have found an application for exercising that is complete, simple and objective",18,18
keren,5,0.0,0.0,Positive,keren,1,1
"sebelum nya sih normal,lah tak pake pagi hari ini kok error' akhirnya dapat 2km doang ga tau selanjutnya berapa gitu",4,0.0,0.0,Positive,"nya sih normal,lah pake pagi error' 2km doang ga tau gitu",20,11
salah satu aplikasi running yang akurat,4,0.0,0.0,Positive,salah aplikasi running akurat,6,4
seru sih jadi punya temen olahraga dalam dunia maya,5,0.0,0.0,Positive,seru sih temen olahraga dunia maya,9,6
sangat membantu aktivitas bersepeds,5,0.0,0.0,Positive,membantu aktivitas bersepeds,4,3
beh keren bet men apk nya,5,0.0,0.0,Positive,beh keren bet men apk nya,6,6
mantab,5,0.0,0.0,Positive,mantab,1,1
roudbike rbscc.,5,0.0,0.0,Positive,roudbike rbscc.,2,2
aplikasi ini sangat mantap... sangat membantu untuk mencapai target olahraga.. saran kalau bisa dibuat pilihan bahasa indo juga.. terimakasih,5,0.0,0.0,Positive,aplikasi mantap... membantu mencapai target olahraga.. saran pilihan bahasa indo juga.. terimakasih,19,12
ribet,3,0.0,0.0,Neutral,ribet,1,1
give menu to hide smartwatch we used,5,0.0,0.0,Positive,give menu to hide smartwatch we used,7,7
lari cuma 5km di aplikasi ini di hitung 26km pace 2.15 udah gile kali saya aja masih pace 7.25 an,2,0.0,0.0,Negative,lari 5km aplikasi hitung 26km pace 2.15 udah gile kali aja pace 7.25 an,20,14
"maaf harus jujur, dua kali pakai aplikasi ini dengan tipe hp berbeda hasilnya tetap tidak terekam dengan baik... performanya sangat jelek, mengecewakan...",1,0.0,0.0,Negative,"maaf jujur, kali pakai aplikasi tipe hp berbeda hasilnya terekam baik... performanya jelek, mengecewakan...",22,14
"kadang eror ga akurat, aneh",3,0.0,0.0,Neutral,"kadang eror ga akurat, aneh",5,5
"keren, ku suka",5,0.0,0.0,Positive,"keren, ku suka",3,3
teman olahraga,5,0.0,0.0,Positive,teman olahraga,2,2
untuk sistem nya mohon di benerin yaa sering eror mac speed nya,5,0.0,0.0,Positive,sistem nya mohon benerin yaa eror mac speed nya,12,9
sangat membantu,5,0.0,0.0,Positive,membantu,2,1
semenjak apdet tiba tiba premium mulu pedalah aku dah premium pas hari minggu,1,0.0,0.0,Negative,semenjak apdet premium mulu pedalah dah premium pas minggu,13,9
good,5,0.7,0.6000000000000001,Positive,good,1,1
masih kurang detailnya,4,0.0,0.0,Positive,detailnya,3,1
bagus banget,5,0.0,0.0,Positive,bagus banget,2,2
